Source,Target
0,1
0,2
0,10
0,13
0,21
0,24
0,28
0,30
0,31
0,35
0,49
0,61
0,67
0,80
0,84
0,90
0,103
0,106
0,114
0,117
0,138
0,166
0,179
0,214
0,222
0,226
0,230
0,231
0,233
0,236
0,242
0,244
0,253
0,279
0,342
0,343
0,352
0,358
0,363
0,379
0,399
0,432
0,460
0,502
0,503
0,544
0,567
0,573
0,577
0,580
0,598
0,607
0,619
0,620
0,648
0,675
0,677
0,696
0,699
0,709
0,727
0,735
0,755
0,761
0,763
0,791
0,802
0,803
0,848
0,865
0,875
0,891
0,918
0,921
0,967
0,969
0,988
0,1001
0,1005
0,1011
0,1012
0,1072
0,1078
0,1080
0,1091
0,1094
0,1136
0,1155
0,1165
0,1181
0,1239
0,1253
0,1255
0,1258
0,1289
0,1365
0,1368
0,1376
0,1397
0,1409
0,1411
0,1451
0,1455
0,1513
0,1536
0,1553
0,1579
0,1600
0,1650
0,1694
0,1709
0,1723
0,1779
0,1784
0,1797
0,1832
0,1846
0,1909
0,1928
0,1935
0,1963
0,1969
0,2024
0,2053
0,2054
0,2115
0,2117
0,2157
0,2160
0,2197
0,2215
0,2220
0,2234
0,2246
0,2256
0,2263
0,2284
0,2329
0,2347
0,2370
0,2381
0,2393
0,2399
0,2448
0,2467
0,2534
0,2538
0,2576
0,2603
0,2746
0,2835
0,2863
0,2872
0,2885
0,2902
0,2996
0,3008
0,3031
0,3032
0,3102
0,3107
0,3109
0,3248
0,3272
0,3278
0,3307
0,3322
0,3349
0,3361
0,3403
0,3408
0,3413
0,3431
0,3475
0,3495
0,3512
0,3549
0,3616
0,3701
0,3732
0,3764
0,3785
0,3885
0,3901
0,4014
0,4015
0,4125
0,4208
0,4221
0,4241
0,4280
0,4374
0,4404
0,4407
0,4423
0,4444
0,4475
0,4585
0,4588
0,4594
0,4597
0,4657
0,4774
0,4779
0,4809
0,4819
0,4885
0,4898
0,4952
0,4954
0,4957
0,5074
0,5114
0,5131
0,5166
0,5225
0,5231
0,5246
0,5270
0,5387
0,5424
0,5590
0,5591
0,5595
0,5643
0,5651
0,5680
0,5732
0,5789
0,5833
0,5860
0,5862
0,5947
0,6019
0,6043
0,6228
0,6245
0,6257
0,6420
0,6449
0,6476
0,6488
0,6517
0,6528
0,6534
0,6544
0,6560
0,6575
0,6623
0,6653
0,6666
0,6685
0,6741
0,6790
0,6882
0,6889
0,7047
0,7102
0,7145
0,7195
0,7213
0,7380
0,7425
0,7429
0,7557
0,7862
0,7959
0,7961
0,7963
0,7969
0,7997
0,8073
0,8102
0,8127
0,8147
0,8207
0,8294
0,8306
0,8338
0,8370
0,8598
0,8625
0,8764
0,8818
0,8839
0,8856
0,8899
0,9225
0,9282
0,9283
0,9320
0,9460
0,9502
0,9521
0,9644
0,9666
0,9705
0,9754
0,9769
0,9838
0,9855
0,9904
0,9906
0,9929
0,9962
1,2
1,3
1,4
1,5
1,10
1,16
1,21
1,23
1,50
1,52
1,68
1,78
1,82
1,94
1,104
1,112
1,113
1,119
1,145
1,149
1,154
1,173
1,190
1,200
1,256
1,259
1,263
1,284
1,291
1,292
1,294
1,311
1,322
1,328
1,332
1,347
1,364
1,416
1,427
1,448
1,456
1,479
1,482
1,491
1,540
1,556
1,593
1,623
1,679
1,739
1,768
1,776
1,806
1,836
1,839
1,931
1,1027
1,1043
1,1137
1,1141
1,1195
1,1240
1,1303
1,1306
1,1336
1,1345
1,1358
1,1432
1,1450
1,1495
1,1509
1,1518
1,1587
1,1692
1,1716
1,1744
1,1748
1,1761
1,1770
1,1777
1,1785
1,1849
1,1856
1,1865
1,1919
1,1930
1,1948
1,2040
1,2070
1,2203
1,2218
1,2434
1,2515
1,2599
1,2609
1,2639
1,2669
1,2679
1,2681
1,2725
1,2726
1,2736
1,2760
1,2781
1,2792
1,2857
1,2871
1,2888
1,2948
1,2967
1,3002
1,3052
1,3084
1,3087
1,3157
1,3163
1,3204
1,3210
1,3233
1,3286
1,3289
1,3375
1,3387
1,3500
1,3519
1,3524
1,3545
1,3557
1,3576
1,3641
1,3655
1,3667
1,3709
1,3742
1,3755
1,3792
1,3798
1,3805
1,3847
1,3882
1,3902
1,3904
1,4090
1,4102
1,4135
1,4140
1,4155
1,4218
1,4235
1,4236
1,4260
1,4298
1,4322
1,4449
1,4482
1,4621
1,4642
1,4646
1,4684
1,4714
1,4778
1,4810
1,4889
1,4949
1,4951
1,4984
1,5014
1,5043
1,5055
1,5112
1,5145
1,5203
1,5275
1,5300
1,5301
1,5305
1,5367
1,5372
1,5457
1,5479
1,5497
1,5667
1,5702
1,5749
1,5877
1,5883
1,5922
1,5938
1,5958
1,5984
1,5992
1,5998
1,6003
1,6007
1,6013
1,6037
1,6083
1,6110
1,6147
1,6193
1,6261
1,6423
1,6445
1,6532
1,6656
1,6704
1,6810
1,6817
1,6861
1,6867
1,6896
1,6947
1,6966
1,6992
1,7016
1,7029
1,7082
1,7087
1,7173
1,7228
1,7231
1,7253
1,7351
1,7380
1,7388
1,7454
1,7480
1,7483
1,7492
1,7495
1,7555
1,7584
1,7594
1,7612
1,7720
1,7758
1,7768
1,7773
1,7840
1,7860
1,7896
1,7918
1,7953
1,7955
1,7987
1,8007
1,8041
1,8089
1,8170
1,8195
1,8224
1,8239
1,8289
1,8395
1,8416
1,8516
1,8617
1,8682
1,8695
1,8802
1,8813
1,8816
1,8896
1,8944
1,8945
1,8986
1,9086
1,9130
1,9151
1,9168
1,9268
1,9306
1,9399
1,9450
1,9499
1,9513
1,9657
1,9685
1,9720
1,9778
1,9788
1,9833
1,9849
1,9888
1,9915
1,9918
1,9921
1,9940
1,9974
1,9994
2,3
2,4
2,16
2,19
2,20
2,27
2,30
2,32
2,34
2,38
2,44
2,45
2,50
2,57
2,66
2,70
2,75
2,82
2,102
2,104
2,118
2,119
2,141
2,152
2,161
2,162
2,167
2,250
2,262
2,289
2,299
2,300
2,310
2,324
2,328
2,331
2,359
2,366
2,372
2,381
2,392
2,398
2,412
2,414
2,421
2,427
2,432
2,439
2,442
2,446
2,524
2,536
2,541
2,550
2,569
2,577
2,628
2,643
2,704
2,747
2,757
2,763
2,783
2,794
2,808
2,816
2,835
2,837
2,844
2,868
2,871
2,872
2,930
2,940
2,991
2,1017
2,1025
2,1037
2,1117
2,1155
2,1196
2,1199
2,1210
2,1212
2,1217
2,1234
2,1246
2,1249
2,1250
2,1278
2,1293
2,1304
2,1310
2,1369
2,1425
2,1476
2,1486
2,1519
2,1523
2,1552
2,1556
2,1577
2,1593
2,1598
2,1615
2,1629
2,1665
2,1668
2,1669
2,1672
2,1721
2,1736
2,1755
2,1763
2,1768
2,1835
2,1854
2,1879
2,1896
2,1908
2,1918
2,1962
2,2012
2,2024
2,2082
2,2126
2,2135
2,2180
2,2197
2,2212
2,2218
2,2254
2,2265
2,2266
2,2292
2,2299
2,2313
2,2369
2,2434
2,2482
2,2560
2,2565
2,2585
2,2635
2,2658
2,2661
